Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,LATITUDE,LONGTITUED,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,CRASH_DATE,CRASH_TIME,DateTime,grav_min,grav_max,count,gravMerged,severity
2.015E+11,2015,4,10,1715,1,2,1,1,3,108,BD CHARLES   ARMORIN,M,0,0,260,3,93,,,2,2,16,530,0,1,1,0,0,1,0,4,3,4/10/2015,17:15,4/10/2015,1,3,2,1,1
2.015E+11,2015,1,16,1130,1,2,1,1,6,323,"NR, STANISLAS (RUE)",,nan,nan,540,4,0,,,0,0,,,0,0,0,0,0,0,0,0,0,1/16/2015,11:30,1/16/2015,2,2,2,0,0
2.015E+11,2015,4,18,2105,2,2,2,1,3,184,MUN (RUE ALBERT DE) DU 5,M,47.27922,-2.21684,440,4,0,,,2,2,,,0,1,1,0,70,1,0,1,99,4/18/2015,21:05,4/18/2015,1,2,2,0,0
2.016E+11,2016,6,14,1120,1,2,1,1,4,117,"127, AVENUE DE CLICHY",M,48.8904,2.32047,750,4,,,,2,3,,,3,3,1,0,0,1,0,1,0,6/14/2016,11:20,6/14/2016,1,2,3,0,0
2.014E+11,2014,9,18,940,1,1,1,1,2,377,RN 444,,nan,nan,910,2,444,,,1,2,0,600,0,1,1,15,70,1,0,1,99,9/18/2014,9:40,9/18/2014,1,2,2,0,0
2.014E+11,2014,4,28,1430,1,2,1,1,4,172,"0, JOUHAUX (AVENUE LEON)",M,43.59334,3.82082,340,4,0,,,2,2,,,0,1,1,0,60,1,0,1,99,4/28/2014,14:30,4/28/2014,1,2,4,0,0
2.013E+11,2013,12,19,800,2,2,3,2,6,51,CHAMPY RICHARDETS (BOULE,,nan,nan,930,4,0,,,2,0,1,0,0,1,1,0,0,2,0,1,3,12/19/2013,8:00,12/19/2013,1,2,2,0,0
2.013E+11,2013,3,26,1115,1,1,2,1,3,55,,M,0,0,870,3,49,,,2,2,17,0,0,1,0,0,57,1,5,1,0,3/26/2013,11:15,3/26/2013,1,4,2,1,1
2.013E+11,2013,1,25,1640,1,2,1,1,6,4,"25, SUCY (R DE)",,nan,nan,940,4,0,,,2,2,,,0,1,1,0,0,1,0,1,3,1/25/2013,16:40,1/25/2013,1,2,2,0,0
2.015E+11,2015,3,9,1830,2,1,1,1,2,251,AUTOROUTE A5A,,nan,nan,770,1,5,,a,1,3,4,100,0,1,1,15,105,1,0,1,99,3/9/2015,18:30,3/9/2015,1,3,2,1,1
2.015E+11,2015,3,28,910,1,2,2,1,6,189,"01, COMTE LOUIS",M,45.43332,4.32252,420,4,0,,,2,2,,,0,1,1,0,0,1,0,1,3,3/28/2015,9:10,3/28/2015,1,3,2,1,1
2.016E+11,2016,7,21,315,3,1,1,1,6,415,Route Nationale 150,M,45.71204,-0.69851,170,2,150,,,2,4,52,0,0,1,1,0,140,1,0,3,0,7/21/2016,3:15,7/21/2016,2,2,1,0,0
2.016E+11,2016,7,8,800,1,2,1,1,3,55,"93, RABATAU (BOULEVARD)",M,43.27656,5.39758,130,4,0,,,3,4,,,0,1,1,0,61,1,0,1,0,7/8/2016,8:00,7/8/2016,2,2,1,0,0
2.014E+11,2014,2,21,1430,1,2,3,1,6,116,"4, RUE COROT",,nan,nan,750,4,0,,,1,1,,,0,1,2,0,50,1,0,1,0,2/21/2014,14:30,2/21/2014,2,2,1,0,0
2.013E+11,2013,4,20,1750,1,2,1,1,6,106,"128, RUE DE RENNES",,nan,nan,750,4,0,,,2,2,,,0,1,1,0,132,1,0,1,99,4/20/2013,17:50,4/20/2013,1,2,2,0,0
2.016E+11,2016,2,7,330,3,1,1,2,6,29,A13Y,,nan,nan,780,1,13,,,1,4,38,900,0,1,3,5,140,2,0,2,0,2/7/2016,3:30,2/7/2016,2,2,1,0,0
2.016E+11,2016,12,28,1715,2,2,2,1,3,83,D199 X D370,M,48.84993,2.577,770,3,199,,,3,4,0,20,0,1,1,0,0,1,5,1,99,12/28/2016,17:15,12/28/2016,1,2,6,0,0
2.013E+11,2013,11,8,1800,2,1,2,1,3,258,X,M,45.3725,3.31722,430,3,17,,,2,2,2,322,0,1,3,0,76,1,0,1,0,11/8/2013,18:00,11/8/2013,1,2,2,0,0
2.015E+11,2015,9,6,120,5,2,1,1,1,29,"32, MIDI (BOULEVARD DU)",,nan,nan,60,4,0,,,2,2,,,0,1,1,0,100,1,0,1,99,9/6/2015,1:20,9/6/2015,3,3,1,1,1
2.016E+11,2016,12,10,1845,3,1,1,9,1,582,,M,50.2621,2.88529,620,3,939,,,2,3,,,3,0,1,0,95,2,5,1,99,12/10/2016,18:45,12/10/2016,1,2,3,0,0
2.015E+11,2015,6,7,1645,1,2,1,1,3,464,"370, R de l'Abbé Ducrocq",M,50.15909,1.55559,800,3,940,,,2,2,13,580,0,0,2,0,68,1,0,1,0,6/7/2015,16:45,6/7/2015,3,3,6,6,1
2.014E+11,2014,4,8,1645,1,1,2,1,3,259,D54/VC,M,0,0,510,3,54,,,2,2,0,0,0,1,1,0,61,1,0,1,99,4/8/2014,16:45,4/8/2014,2,3,2,1,1
2.013E+11,2013,5,19,745,1,2,1,1,6,137,Avenue Marcel pagnol par,M,0,0,840,6,0,,,0,0,0,0,0,1,0,0,0,1,0,1,0,5/19/2013,7:45,5/19/2013,1,3,3,1,1
2.015E+11,2015,9,10,1700,1,2,1,1,2,31,FABRE AVENUE JEAN HENRI,M,44.04666,5.03025,840,4,0,,,2,0,,,0,1,1,0,72,1,0,1,0,9/10/2015,17:00,9/10/2015,1,3,2,1,1
2.014E+11,2014,10,8,1125,1,2,1,3,6,114,"52, RUE D ALESIA",,nan,nan,750,4,0,,,2,3,,,0,1,1,0,110,2,0,1,3,10/8/2014,11:25,10/8/2014,1,2,2,0,0
2.013E+11,2013,2,25,1140,1,2,2,4,6,101,"12, QUAI FRANCOIS MITTER",,nan,nan,750,4,0,,,1,4,,,0,1,0,0,0,2,0,1,0,2/25/2013,11:40,2/25/2013,3,3,1,1,1
2.014E+11,2014,5,7,1855,1,2,1,1,7,350,"71, SAINT SEBASTIEN RUE",,nan,nan,590,4,0,,,0,2,,,0,1,1,0,0,1,0,1,0,5/7/2014,18:55,5/7/2014,1,2,2,0,0
2.013E+11,2013,10,10,815,1,1,1,2,7,377,AUTOROUTE A10,,nan,nan,910,1,10,,,3,6,4,100,0,1,1,15,105,2,0,1,0,10/10/2013,8:15,10/10/2013,2,2,2,0,0
2.014E+11,2014,7,12,2005,2,2,1,1,6,112,"141, AVENUE DAUMESNIL",,nan,nan,750,4,0,,,2,2,,,0,1,1,0,139,1,0,1,99,7/12/2014,20:05,7/12/2014,1,2,2,0,0
2.013E+11,2013,7,11,1816,1,1,1,1,7,286,AUTOROUTE A6,,nan,nan,910,1,6,,,3,6,22,200,0,1,1,15,215,1,0,1,99,7/11/2013,18:16,7/11/2013,2,2,1,0,0
2.013E+11,2013,2,1,630,2,2,1,2,2,9,"491, DE BOURBON(AVENUE)",R,nan,nan,974,4,0,,,2,1,,,0,1,1,0,60,2,0,1,0,2/1/2013,6:30,2/1/2013,1,2,3,0,0
2.016E+11,2016,8,28,2030,1,2,1,1,6,336,ROUTE DE CAUMONT,M,49.1522,-0.65173,140,3,9,,,2,2,18,158,0,1,1,70,0,1,0,4,99,8/28/2016,20:30,8/28/2016,4,4,3,3,1
2.015E+11,2015,4,10,1728,1,2,2,1,3,105,"36, RUE GAY LUSSAC",,nan,nan,750,4,0,,,2,2,,,0,1,2,0,100,1,0,1,0,4/10/2015,17:28,4/10/2015,1,2,2,0,0
2.016E+11,2016,3,31,845,1,2,5,1,4,238,PORTE DE NANTES,M,48.0805,-1.67521,350,2,136,,,3,4,9,100,0,1,1,0,0,2,0,1,99,3/31/2016,8:45,3/31/2016,1,2,5,0,0
2.013E+11,2013,8,20,605,5,2,2,1,1,129,QUAI ALEX III/TANNERIES,M,49.634,-1.6225,500,3,650,,,2,4,0,0,0,1,1,0,250,1,5,1,99,8/20/2013,6:05,8/20/2013,1,2,2,0,0
2.014E+11,2014,12,11,935,1,2,1,1,6,189,ARENES (BOULEVARD),,nan,nan,300,4,0,,,1,1,,,0,1,1,0,51,1,0,1,0,12/11/2014,9:35,12/11/2014,1,2,3,0,0
2.016E+11,2016,8,2,2015,2,2,1,1,6,55,"132, MILLIERE (BOULEVARD",M,43.28349,5.50062,130,4,0,,,2,2,,,0,1,1,0,70,1,0,1,0,8/2/2016,20:15,8/2/2016,3,3,1,1,1
2.014E+11,2014,8,4,2245,5,2,3,1,1,173,R DE LA PAIX/SALINE,M,49.6553,-1.65645,500,4,657,,,2,2,,,0,2,1,0,0,1,0,1,99,8/4/2014,22:45,8/4/2014,1,2,2,0,0
2.013E+11,2013,2,28,215,5,2,7,2,6,111,"2, BOULEVARD BEAUMARCHAI",,nan,nan,750,4,0,,,1,1,,,0,1,1,0,0,2,0,1,99,2/28/2013,2:15,2/28/2013,2,2,1,0,0
2.016E+11,2016,6,23,845,1,1,1,1,2,196,,M,48.28723,1.25765,280,1,11,,,3,3,84,700,0,1,1,6,135,1,0,1,0,6/23/2016,8:45,6/23/2016,1,3,3,2,1
2.016E+11,2016,12,18,1230,1,1,1,1,3,531,,M,48.08357,6.93635,880,3,417,,,2,1,35,809,0,1,0,0,63,1,0,1,99,12/18/2016,12:30,12/18/2016,1,3,5,1,1
2.016E+11,2016,3,14,1255,1,2,2,1,3,578,"0, AIGUILLETTES  (BD 5 A",,nan,nan,540,4,0,,,2,2,,,0,1,1,0,0,1,0,1,0,3/14/2016,12:55,3/14/2016,1,2,2,0,0
2.015E+11,2015,6,6,1115,1,2,1,1,4,16,35 rue madame boyer,M,0,0,130,3,96,,,2,0,,,0,1,1,0,70,1,0,1,99,6/6/2015,11:15,6/6/2015,1,3,6,1,1
2.015E+11,2015,9,21,1400,1,1,1,1,3,113,"RN4, Morne Salines",A,nan,nan,971,2,,,,2,2,,,0,0,0,0,0,0,0,1,0,9/21/2015,14:00,9/21/2015,1,3,2,1,1
2.014E+11,2014,10,23,1550,1,1,1,1,4,64,AUTOROUTE A86,M,48.8811,2.47457,930,1,86,,,3,3,15,500,0,1,1,15,105,1,0,0,0,10/23/2014,15:50,10/23/2014,1,2,3,0,0
2.016E+11,2016,3,5,1950,4,2,1,1,2,111,"78, BOULEVARD VOLTAIRE",M,48.8611,2.3746,750,4,,,,2,1,,,0,1,1,0,70,1,0,1,0,3/5/2016,19:50,3/5/2016,1,2,3,0,0
2.013E+11,2013,4,2,1655,1,2,1,1,7,194,MARZY,,nan,nan,580,4,0,,,2,2,,,0,1,1,0,68,1,0,1,0,4/2/2013,16:55,4/2/2013,1,2,2,0,0
2.016E+11,2016,7,10,800,1,2,6,1,3,646,JAURES (RUE JEAN),,nan,nan,590,3,64,,,2,0,,,0,1,1,0,0,1,0,1,0,7/10/2016,8:00,7/10/2016,4,4,1,1,1
2.016E+11,2016,9,12,805,1,2,2,1,1,33,93,M,0,0,202,2,193,,,1,2,1,0,0,1,2,0,67,1,0,1,0,9/12/2016,8:05,9/12/2016,1,2,2,0,0
2.015E+11,2015,7,12,40,5,2,1,1,3,109,RUE EUGENE DELACROIX,M,47.2228,-1.59065,440,4,0,,,2,0,,,0,0,0,0,0,0,0,1,0,7/12/2015,0:40,7/12/2015,2,2,1,0,0
2.014E+11,2014,10,14,1620,1,2,2,1,3,57,"03, SALVADOR ALLENDE (AV",,nan,nan,600,4,0,,,2,2,,,0,1,0,78,78,0,0,1,0,10/14/2014,16:20,10/14/2014,1,2,2,0,0
2.016E+11,2016,12,19,1259,1,1,1,1,6,302,"151, CABASSOU (ROUTE DE)",,nan,nan,973,4,0,,,2,2,,,2,1,1,0,0,2,0,1,99,12/19/2016,12:59,12/19/2016,2,2,1,0,0
2.013E+11,2013,10,5,1845,1,2,1,3,3,303,Route de MAIZIERES,M,0,0,570,4,,,,0,0,,,0,2,1,0,0,2,0,1,99,10/5/2013,18:45,10/5/2013,1,2,4,0,0
2.014E+11,2014,9,19,745,1,1,2,3,3,235,26235,M,0,0,260,3,59,,,2,2,23,300,0,1,1,0,70,2,0,1,0,9/19/2014,7:45,9/19/2014,1,3,2,1,1
2.015E+11,2015,2,5,1630,1,2,6,1,2,278,"0, SEMARD (PIERRE)",M,48.50865,-2.7717,220,4,,,,2,2,,,0,1,1,0,0,1,5,1,0,2/5/2015,16:30,2/5/2015,1,2,3,0,0
2.016E+11,2016,2,16,2253,5,2,4,1,3,113,PORTE D IVRY,M,48.8187,2.37086,750,4,0,,,1,4,1,700,0,1,1,15,140,1,3,1,0,2/16/2016,22:53,2/16/2016,1,2,3,0,0
2.016E+11,2016,7,9,1340,1,2,2,1,3,113,QUAI D AUSTERLITZ,M,48.842,2.36781,750,4,,,,2,3,,,0,3,1,0,0,1,5,1,0,7/9/2016,13:40,7/9/2016,1,2,3,0,0
2.014E+11,2014,4,19,800,1,1,1,1,7,54,,M,48.65393,1.39762,280,2,154,,,3,2,74,500,0,1,1,0,95,1,0,3,0,4/19/2014,8:00,4/19/2014,2,3,2,1,1
2.013E+11,2013,6,28,1745,1,2,1,1,4,65,CHARLES LINDBERGH (AV),,nan,nan,940,4,0,,,2,3,,,0,1,1,0,0,1,0,1,99,6/28/2013,17:45,6/28/2013,1,3,3,1,1
2.014E+11,2014,6,26,710,1,2,1,1,6,223,ECORCHOIR (CHEMIN DE L'),,nan,nan,910,4,0,,,2,2,0,0,0,1,1,0,0,1,0,1,99,6/26/2014,7:10,6/26/2014,2,2,1,0,0
2.015E+11,2015,3,12,630,2,1,1,1,6,392,,M,48.47457,3.87235,100,3,619,,,2,2,37,51,0,1,3,44,72,1,0,3,0,3/12/2015,6:30,3/12/2015,4,4,1,1,1
2.013E+11,2013,10,22,950,1,2,1,1,6,123,"190, DECHAME EMILE AVENU",,nan,nan,60,4,0,,,1,1,,,0,0,3,0,0,1,0,1,0,10/22/2013,9:50,10/22/2013,1,2,2,0,0
2.013E+11,2013,8,16,615,1,1,1,1,1,54,,M,45.877,5.16044,10,3,1084,,,2,0,21,400,0,1,1,0,70,1,0,1,99,8/16/2013,6:15,8/16/2013,3,3,1,1,1
2.014E+11,2014,7,11,850,1,2,1,1,2,46,"17, GENERAL LECLERC",M,48.8149,2.42216,940,3,19,,,3,4,,,0,1,1,0,0,2,0,1,99,7/11/2014,8:50,7/11/2014,1,2,3,0,0
2.014E+11,2014,9,6,1020,1,2,1,1,4,266,"425, COURS EMILE ZOLA",,nan,nan,690,4,0,,,2,4,,,0,1,1,0,0,1,0,1,99,9/6/2014,10:20,9/6/2014,1,2,3,0,0
2.015E+11,2015,6,15,1607,1,2,1,1,6,49,"5, SAINT SIGISBERT (RUE",M,49.12214,6.14894,570,4,0,,,2,2,,,0,1,1,0,55,1,0,1,3,6/15/2015,16:07,6/15/2015,2,2,1,0,0
2.013E+11,2013,8,22,1500,1,1,1,1,1,103,"795, BARRAGE (ROUTE DU)",,nan,nan,830,3,846,,,2,1,5,100,0,1,2,0,50,1,0,1,99,8/22/2013,15:00,8/22/2013,2,3,5,2,1
2.016E+11,2016,9,2,1850,1,2,1,1,6,77,"5, MARCEL CACHIN (QU)",,nan,nan,940,4,0,,,2,2,,,0,1,3,0,0,1,0,1,99,9/2/2016,18:50,9/2/2016,2,2,1,0,0
2.013E+11,2013,2,12,1400,1,2,2,1,2,120,"92, RUE DE MENILMONTANT",,nan,nan,750,4,0,,,2,2,,,0,2,1,0,71,1,0,1,0,2/12/2013,14:00,2/12/2013,1,2,2,0,0
2.013E+11,2013,2,22,1730,1,2,7,1,3,117,PLACE DE LA PORTE MAILLO,,nan,nan,750,4,0,,,2,3,,,0,2,1,0,204,1,5,1,0,2/22/2013,17:30,2/22/2013,1,2,2,0,0
2.013E+11,2013,12,3,1230,1,2,1,5,3,547,FRIBOURG (ALLEE DE),,nan,nan,540,4,0,,,2,2,,,0,1,1,0,0,1,0,1,0,12/3/2013,12:30,12/3/2013,1,2,2,0,0
2.015E+11,2015,8,23,1130,1,2,3,1,6,117,"82, AVENUE DE CLICHY",,nan,nan,750,4,0,,,0,1,,,0,0,0,0,0,0,0,0,0,8/23/2015,11:30,8/23/2015,2,2,1,0,0
2.015E+11,2015,7,30,1019,1,2,2,1,3,1,CASSIN (RUE RENE),M,44.19614,0.61902,470,3,656,,,2,1,46,608,0,1,1,0,0,1,0,1,0,7/30/2015,10:19,7/30/2015,2,3,2,1,1
2.013E+11,2013,11,5,1030,1,2,1,2,2,117,"26, AVENUE DE LA GRANDE",,nan,nan,750,4,0,,,3,3,,,0,1,1,0,0,2,0,1,0,11/5/2013,10:30,11/5/2013,1,2,2,0,0
2.013E+11,2013,4,18,1220,1,1,1,1,3,36,AUTOROUTE A15,,nan,nan,920,1,15,,,1,4,5,100,0,1,1,15,140,1,2,1,0,4/18/2013,12:20,4/18/2013,1,2,2,0,0
2.016E+11,2016,6,27,845,1,2,3,2,3,103,HETRES (RUE DES),M,48.61784,2.30112,910,3,133,,,2,2,5,100,0,1,1,0,0,2,0,1,0,6/27/2016,8:45,6/27/2016,1,2,2,0,0
2.013E+11,2013,7,6,215,5,2,1,1,7,88,"132, SAINT-ANTOINE (RTE",,nan,nan,60,4,0,,,2,2,,,0,1,1,0,0,1,0,1,99,7/6/2013,2:15,7/6/2013,2,2,1,0,0
2.014E+11,2014,5,28,720,1,2,1,1,3,88,"369, ANGLAIS (A PARTIR D",,nan,nan,60,4,0,,,1,4,,,0,1,1,0,100,1,0,1,0,5/28/2014,7:20,5/28/2014,1,2,2,0,0
2.013E+11,2013,6,24,1125,1,2,1,1,6,9,"RN1, MAURICE BISHOP (AVE",A,0,0,972,2,2,,,2,4,2,201,0,1,1,0,0,1,0,1,99,6/24/2013,11:25,6/24/2013,1,2,2,0,0
2.013E+11,2013,6,25,1205,1,2,2,1,5,107,BOULEVARD DE LA TOUR MAU,,nan,nan,750,4,0,,,2,2,,,0,1,1,0,125,1,0,1,0,6/25/2013,12:05,6/25/2013,1,2,4,0,0
2.016E+11,2016,7,22,950,1,1,1,1,6,330,"24, MICHARD",M,45.47231,4.36207,420,4,0,,,2,2,,,0,1,1,0,0,1,0,1,99,7/22/2016,9:50,7/22/2016,1,3,2,1,1
2.013E+11,2013,10,2,1600,1,2,1,1,2,290,Intersection D238C-D238B,M,0,0,140,3,238,,,2,2,0,0,0,2,2,0,0,1,0,1,0,10/2/2013,16:00,10/2/2013,1,3,2,1,1
2.014E+11,2014,5,18,555,2,1,1,1,2,55,A7-Sens Lyon vers Marsei,,nan,nan,130,1,7,,,0,3,279,525,0,1,0,10,105,1,0,1,0,5/18/2014,5:55,5/18/2014,1,3,2,1,1
2.013E+11,2013,3,11,850,1,2,1,1,6,19,"., GLASGOW (DE 1 A 9 ET",M,48.39193,-4.4848,290,4,0,,,2,2,0,,0,1,1,0,0,1,0,1,0,3/11/2013,8:50,3/11/2013,1,2,2,0,0
2.016E+11,2016,7,7,1845,1,2,1,1,6,31,"30, LEON BLUM (AVENUE)",,nan,nan,930,4,0,,,2,2,,,0,1,1,0,0,1,0,1,99,7/7/2016,18:45,7/7/2016,1,3,2,1,1
2.013E+11,2013,1,3,2010,5,2,1,2,2,115,PORTE DE LA PLAINE,,nan,nan,750,4,0,,,1,3,7,700,0,1,1,15,105,2,0,1,0,1/3/2013,20:10,1/3/2013,1,2,3,0,0
2.014E+11,2014,9,25,1535,1,2,1,1,2,187,"0, CHARLIEU (RUE DE )",M,46.05972,4.08788,420,4,0,,,2,2,,,0,1,1,0,76,1,0,1,0,9/25/2014,15:35,9/25/2014,1,2,4,0,0
2.013E+11,2013,7,13,1645,1,1,1,1,7,258,A 64,M,43.10008,0.3703,650,1,64,,,3,4,173,350,0,1,1,20,70,1,0,1,99,7/13/2013,16:45,7/13/2013,2,2,1,0,0
2.015E+11,2015,7,27,1255,1,2,1,8,6,31,"00, FELIX MERLIN",,nan,nan,930,4,0,,,2,2,,,0,1,1,0,0,1,0,1,0,7/27/2015,12:55,7/27/2015,1,3,3,1,1
2.015E+11,2015,7,11,500,5,2,1,1,6,432,DE GAULLE  (AVENUE CHARL,M,48.7,2.34,910,3,167,,,2,2,3,600,3,1,1,0,0,1,1,1,3,7/11/2015,5:00,7/11/2015,2,2,1,0,0
2.016E+11,2016,5,9,1210,1,2,4,1,3,118,"15, BOULEVARD BARBES",M,48.8855,2.34946,750,4,,,,2,4,,,3,2,1,0,0,1,0,1,0,5/9/2016,12:10,5/9/2016,1,2,2,0,0
2.016E+11,2016,9,25,2315,5,1,6,1,3,302,MARINGOUINS (ROND-POINT),,nan,nan,973,2,,,,1,2,1,0,0,1,1,0,90,1,0,0,99,9/25/2016,23:15,9/25/2016,1,2,3,0,0
2.013E+11,2013,3,13,1200,1,2,1,1,3,88,"50, BRANCOLAR (AV.) (A P",,nan,nan,60,4,0,,,2,2,,,0,1,1,0,0,1,0,1,0,3/13/2013,12:00,3/13/2013,1,2,2,0,0
2.016E+11,2016,3,26,2100,3,1,1,2,6,72,,M,47.43411,-2.32742,440,3,774,,,2,0,8,524,0,0,1,0,0,2,0,1,0,3/26/2016,21:00,3/26/2016,3,3,2,2,1
2.014E+11,2014,7,5,930,1,2,1,2,3,44,"10, AV DE VERDUN",M,48.7516,2.48654,940,3,229,,,2,2,,,0,1,1,0,60,2,0,1,99,7/5/2014,9:30,7/5/2014,1,2,2,0,0
2.013E+11,2013,3,21,1345,1,2,3,1,5,54,JOIGNEAUX (RUE PIERRE),,nan,nan,210,4,0,,,1,1,0,1,0,1,1,0,0,1,0,1,3,3/21/2013,13:45,3/21/2013,1,2,3,0,0
2.016E+11,2016,10,11,2320,5,2,1,1,6,55,"4, ARENC (QUAI D')",M,43.31268,5.36778,130,4,0,,,1,2,,,0,1,2,0,90,1,0,1,0,10/11/2016,23:20,10/11/2016,1,2,3,0,0
2.016E+11,2016,6,11,1100,1,2,2,1,3,281,RUE CLAUDE BERNARD,M,45.04646,5.09319,260,4,,,,2,2,,,0,1,1,0,0,1,0,0,0,6/11/2016,11:00,6/11/2016,1,3,2,1,1
2.015E+11,2015,3,28,2340,5,2,3,1,7,102,AV DOCTEUR DELVAILLE,M,43.50194,-1.48092,640,4,0,,,2,2,,,0,3,3,0,80,1,0,1,99,3/28/2015,23:40,3/28/2015,3,3,1,1,1
2.013E+11,2013,9,22,2100,5,2,3,1,3,18,BD MARTYRS CHATEAUBRIANT,M,48.9526,2.2152,950,4,,,,2,4,,,0,1,1,,,1,0,1,3,9/22/2013,21:00,9/22/2013,1,3,3,1,1
2.015E+11,2015,5,26,1300,1,2,3,1,6,512,CALMETTE (RUE ALBERT),,nan,nan,590,4,0,,,0,1,,,0,0,0,0,0,0,0,0,0,5/26/2015,13:00,5/26/2015,1,3,2,1,1
2.014E+11,2014,8,17,1250,1,2,1,8,6,160,"43, DAUNOU (Bld)",M,50.72056,1.60548,620,4,0,,,2,2,,,0,1,1,0,66,1,0,3,99,8/17/2014,12:50,8/17/2014,1,3,3,1,1
2.015E+11,2015,8,6,1400,1,1,1,1,2,29,RD383   7.640 A 11.044,,nan,nan,690,3,383,,,1,4,10,900,0,2,1,15,140,1,0,2,0,8/6/2015,14:00,8/6/2015,1,2,2,0,0
2.014E+11,2014,10,12,1923,5,1,1,2,6,73,VOIE RAPIDE T2-T3 VERS P,,nan,nan,930,4,0,,,1,2,5,100,0,1,2,0,0,2,1,1,99,10/12/2014,19:23,10/12/2014,2,2,1,0,0
2.015E+11,2015,7,15,1815,1,1,1,1,1,194,,M,0,0,150,4,11,,,2,0,,,0,0,3,0,30,1,0,1,0,7/15/2015,18:15,7/15/2015,1,3,4,1,1
2.014E+11,2014,2,2,240,5,2,2,1,3,540,AV JEAN RONDEAU,M,49.4388,1.08009,760,2,138,,,2,5,,,0,1,1,0,0,1,5,1,0,2/2/2014,2:40,2/2/2014,1,2,2,0,0
2.016E+11,2016,12,8,720,2,1,4,4,3,443,,M,46.01466,5.05068,10,3,1083,,,0,0,,,0,0,0,0,60,7,0,1,0,12/8/2016,7:20,12/8/2016,2,3,2,1,1
2.015E+11,2015,5,17,1300,1,2,1,1,1,32,PAIX QUAI DE LA,M,43.80644,4.63487,300,4,0,,,1,1,1,0,0,1,1,0,54,1,0,1,0,5/17/2015,13:00,5/17/2015,1,2,2,0,0
2.013E+11,2013,10,15,2000,3,1,1,1,5,12,,R,nan,nan,974,2,2,,,2,3,,,0,4,2,0,90,0,0,1,0,10/15/2013,20:00,10/15/2013,1,4,6,1,1
2.014E+11,2014,4,30,1530,1,1,1,1,1,185,,M,45.7162,-0.93261,170,3,1,,,2,2,3,90,0,0,2,0,72,1,0,1,0,4/30/2014,15:30,4/30/2014,3,3,2,2,1
2.013E+11,2013,5,17,2225,5,2,2,1,3,55,"11, RUE DE VILLAGE",M,43.28795,5.38345,130,4,0,,,0,1,,,0,2,1,0,80,1,0,0,0,5/17/2013,22:25,5/17/2013,2,2,2,0,0
2.014E+11,2014,4,24,1710,1,2,1,1,4,526,RD 2 BIS,,nan,nan,540,4,0,,,2,2,,,0,1,1,0,0,1,0,1,0,4/24/2014,17:10,4/24/2014,1,2,4,0,0
2.015E+11,2015,9,12,2107,5,2,8,3,6,266,"112, LIGNE DE L'EST",M,45.758,4.90786,690,9,0,,,0,1,,,0,1,1,0,105,2,4,1,99,9/12/2015,21:07,9/12/2015,1,4,2,1,1
2.015E+11,2015,10,11,112,5,2,2,1,2,383,"308, LAFAYETTE",,nan,nan,690,4,0,,,1,2,,,3,1,1,0,100,1,0,1,99,10/11/2015,1:12,10/11/2015,2,2,1,0,0
2.014E+11,2014,12,5,940,1,2,1,2,6,62,"0, FERRY (RUE ET AVENUE",M,43.12576,6.01604,830,4,0,,,3,1,,,0,1,1,0,0,1,0,1,0,12/5/2014,9:40,12/5/2014,1,2,2,0,0
2.015E+11,2015,11,23,1800,5,2,1,4,6,462,"81, BESANCON (DU 72TER A",M,46.91368,6.34622,250,4,0,,,2,0,,,0,1,1,0,0,7,0,1,3,11/23/2015,18:00,11/23/2015,1,2,2,0,0
2.016E+11,2016,8,14,737,1,2,7,1,6,104,"/, PLACE DU CHATELET",M,48.8577,2.34776,750,4,,,,1,5,,,0,1,1,0,130,1,0,1,99,8/14/2016,7:37,8/14/2016,1,2,2,0,0
2.014E+11,2014,10,31,1915,3,1,1,1,4,36,AUTOROUTE A15,,nan,nan,920,1,15,,,1,4,5,600,0,1,3,15,140,1,2,1,99,10/31/2014,19:15,10/31/2014,1,3,5,1,1
2.015E+11,2015,4,14,1305,1,2,1,1,2,4,"19, NAPOLEON COURS AVANT",M,0,0,201,2,193,,,2,2,0,495,0,0,0,0,0,0,0,1,0,4/14/2015,13:05,4/14/2015,1,2,2,0,0
2.013E+11,2013,1,20,830,1,2,1,4,6,482,"19, ROMAINS (PLACE DES)",,nan,nan,670,4,0,,,2,2,,,0,1,1,0,77,7,0,1,0,1/20/2013,8:30,1/20/2013,1,2,2,0,0
2.013E+11,2013,3,2,1720,1,2,1,1,6,137,"0, VAUBAN (AVE)",M,43.12618,5.92875,830,4,0,,,2,3,,,0,1,1,0,0,1,0,1,0,3/2/2013,17:20,3/2/2013,1,3,2,1,1
2.016E+11,2016,7,1,1345,1,2,6,1,1,210,Avenue des touches,M,48.14103,-1.76642,350,4,0,,,2,5,,,3,1,1,50,150,1,6,1,99,7/1/2016,13:45,7/1/2016,1,2,2,0,0
2.016E+11,2016,9,24,1110,1,1,1,1,1,65,VOIE COMMUNALE 50,,nan,nan,810,4,0,,,2,2,2,0,0,1,3,0,60,1,0,1,99,9/24/2016,11:10,9/24/2016,1,3,3,2,1
